periodo;cole_area_ubicacion;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_depto_ubicacion;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_mcpio_presentacion;estu_mcpio_reside;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;URBANO;170001000198;170001000198;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA NUESTRA SE¿ORA DEL CARMEN;INSTITUCION EDUCATIVA NUESTRA SE¥ORA DEL CARMEN;2;A2;3;3;2;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;46;273;61;60;59;51
20242;URBANO;170001000201;170001000201;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE  FATIMA;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE  FATIMA;3;A2;3;3;3;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;66;317;65;54;64;69
20242;URBANO;170001000112;170001000112;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;2;A1;3;3;3;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;53;270;55;55;52;56
20242;URBANO;170001000180;170001000180;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;2;A1;3;3;1;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;46;244;49;53;56;40
20242;URBANO;370215001131;370215001131;SUCRE;MAÑANA;COROZAL;NO OFICIAL;INSTITUCIÓN EDUCATIVA NIÑO JESÚS DE PRAGA S.A.S;COLEGIO NIÑO JESUS DE PRAGA;4;A2;4;4;4;Entre 30 y 60 minutos;Entre 1 y 2 horas;SUCRE;SUCRE;COROZAL;COROZAL;79;368;58;73;71;77
20242;URBANO;170215000284;170215000284;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. LICEO CARMELO PERCY VERGARA;INST EDUC LICEO CARMELO PERCY VERGARA;1;A-;2;2;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;COROZAL;39;197;28;46;48;28
20242;URBANO;370001003871;370001003871;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE;INSTITUCION EDUCATIVA SAN JOSE;1;A-;1;1;1;30 minutos o menos;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;40;180;27;35;35;37
20242;URBANO;370215000267;370215000267;SUCRE;MAÑANA;COROZAL;NO OFICIAL;COLEGIO PESTALOZZIANO;COLEGIO PESTALOZZIANO;3;B1;3;3;3;Entre 30 y 60 minutos;Más de 2 horas;SUCRE;SUCRE;COROZAL;SAN LUIS DE SINCÉ;58;303;77;65;54;60
20242;URBANO;170771000030;170771000030;SUCRE;MAÑANA;SUCRE;OFICIAL;INST EDUC NUESTRA SEÑORA DE LAS MERCEDES;INST EDUC NUESTRA SEÑORA DE LAS MERCEDES;2;A1;3;3;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SUCRE;SUCRE;45;247;48;51;58;44
20242;URBANO;370215060251;370215060251;SUCRE;SABATINA;COROZAL;NO OFICIAL;INST DE EDUC FORMAL PARA JOVENES Y ADULTOS NUEVO MILENIO;INST DE EDUC FORMAL PARA JOVENES Y ADULTOS NUEVO MILENIO - SEDE PRINCIPAL;1;A-;2;2;1;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;COROZAL;31;179;30;40;39;35
20242;URBANO;170771000013;170771000013;SUCRE;MAÑANA;SUCRE;OFICIAL;INST EDUC ELIECER ULLOA;INST EDUC ELIECER ULLOA;3;A-;3;3;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SUCRE;SUCRE;59;267;41;57;62;40
20242;URBANO;170001001861;170001001861;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;1;A-;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;39;194;33;42;48;28
20242;URBANO;170418000115;170418000115;SUCRE;MAÑANA;LOS PALMITOS;OFICIAL;I.E. SANTA ROSA DE LIMA;I.E. SANTA ROSA DE LIMA - SEDE PRINCIPAL;2;A-;2;2;1;30 minutos o menos;Más de 2 horas;SUCRE;SUCRE;COROZAL;LOS PALMITOS;42;216;39;49;47;36
20242;URBANO;170001038314;170001038314;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA VEINTE DE ENERO;INSTITUCION EDUCATIVA 20 DE ENERO;2;A1;3;3;3;Entre 30 y 60 minutos;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;44;267;49;51;60;60
20242;RURAL;270235000285;270235000285;SUCRE;MAÑANA;GALERAS;OFICIAL;INST EDUC SAN ANDRES;INST EDUC SAN ANDRES;2;A1;3;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;GALERAS;GALERAS;44;217;55;51;49;26
20242;URBANO;170717000059;170717800004;SUCRE;MAÑANA;SAN PEDRO;OFICIAL;I.E. SANTA ROSA DE LIMA;ANTIGUA CUBANA;2;A-;2;2;2;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SAN PEDRO;SAN PEDRO;50;239;40;48;48;48
20242;RURAL;270708000300;270708000300;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC PALO ALTO;INST EDUC PALO ALTO;1;A-;2;1;1;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;34;177;35;40;32;36
20242;URBANO;170001001429;170001001429;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA JOSE IGNACIO LOPEZ;INSTITUCION EDUCATIVA JOSE IGNACIO LOPEZ;1;A-;3;2;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;38;220;45;55;41;42
20242;URBANO;170001000112;170001000112;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;1;A-;1;1;1;No Navega Internet;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;38;165;29;32;32;31
20242;URBANO;170001000180;170001000180;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;3;A2;3;3;3;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;63;316;66;54;67;68
20242;URBANO;170001000431;170001000431;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA MADRE AMALIA;INSTITUCION EDUCATIVA MADRE AMALIA;3;A1;3;3;3;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;70;320;56;59;67;63
20242;URBANO;170001000481;170001000481;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;2;A-;2;2;2;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;53;228;37;46;44;42
20242;URBANO;170717000016;170717000016;SUCRE;MAÑANA;SAN PEDRO;OFICIAL;INST EDUC SAN PEDRO CLAVER;INST EDUC SAN PEDRO CLAVER;3;A1;3;3;3;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN PEDRO;SAN PEDRO;58;294;54;56;61;62
20242;URBANO;170001000481;170001000481;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;2;A-;2;2;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;41;187;28;45;39;28
20242;URBANO;170820000121;170820000121;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;OFICIAL;INST EDUC LUIS PATRON ROSANO;INST EDUC LUIS PATRON ROSANO;2;A-;2;2;1;;;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;50;218;39;45;41;40
20242;URBANO;170708000186;170708000186;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC JOHN F KENNEDY;INST EDUC JONH F KENNEDY;2;A-;2;2;1;30 minutos o menos;Entre 1 y 2 horas;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;49;215;44;38;46;39
20242;URBANO;370713014054;370713014054;SUCRE;SABATINA;SAN ONOFRE;NO OFICIAL;CENTRO EDUCATIVO SAN ONOFRE;CENTRO EDUCATIVO SAN ONOFRE - SEDE PRINCIPAL;2;A-;2;1;1;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;41;182;32;44;32;30
20242;URBANO;170001000201;170001000201;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE  FATIMA;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE  FATIMA;2;A1;3;3;2;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;50;260;57;54;53;49
20242;RURAL;270215000009;270215000009;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. TÉCNICO AGROPECUARIA O DE HATO NUEVO;I.E. TÉCNICO AGROPECUARIA O DE HATO NUEVO - SEDE PRINCIPAL;1;A-;2;2;1;No Navega Internet;Entre 1 y 2 horas;SUCRE;SUCRE;COROZAL;COROZAL;38;170;30;37;37;25
20242;URBANO;170001000481;170001000481;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;2;A-;2;2;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;46;231;37;48;39;55
20242;URBANO;170230000053;170230000053;SUCRE;MAÑANA;CHALÁN;OFICIAL;I.E. CHALAN;I.E. CHALAN - SEDE PRINCIPAL;1;A-;2;1;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;OVEJAS;CHALÁN;33;164;31;39;35;25
20242;RURAL;270215001269;270215001269;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E TÉCNICO AGEROPECUARIA GUILLERMO PATRON;I.E TÉCNICO AGEROPECUARIA GUILLERMO PATRON - SEDE PRINCIPAL;1;A-;3;2;1;No Navega Internet;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;COROZAL;37;203;41;51;39;35
20242;URBANO;170429000001;170429000001;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E. NORMAL SUPERIOR DE LA MOJANA;I.E. NORMAL SUPERIOR DE LA MOJANA - SEDE PRINCIPAL;1;A-;2;1;2;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;39;203;45;46;35;41
20242;URBANO;170215000977;170215000977;SUCRE;TARDE;COROZAL;OFICIAL;I.E. NORMAL SUPERIOR DE COROZAL;I.E. NORMAL SUPERIOR DE COROZAL - SEDE PRINCIPAL;3;A2;3;3;3;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;65;311;67;64;59;59
20242;URBANO;170235000108;170235000108;SUCRE;TARDE;GALERAS;OFICIAL;INST EDUC SAN ROQUE;INST EDUC SAN ROQUE;2;A-;2;3;2;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;GALERAS;GALERAS;51;238;26;50;52;45
20242;URBANO;370001039239;370001039239;SUCRE;SABATINA;SINCELEJO;NO OFICIAL;CENTRO DE EDUCACION SEMIESCOLARIZADO DE LA COSTA  CESCOM;CENTRO DE EDUCACION SEMIESCOLARIZADO DE LA COSTA CESCOM - SEDE PRINCIPAL;1;A1;2;2;2;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;40;219;51;46;45;42
20242;URBANO;170670000128;170670000128;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;INST EDUC MARISCAL SUCRE;INST EDUC MARISCAL SUCRE;2;A-;2;2;2;No Navega Internet;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;51;230;46;41;49;43
20242;URBANO;170820000121;170820000121;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;OFICIAL;INST EDUC LUIS PATRON ROSANO;INST EDUC LUIS PATRON ROSANO;2;A-;2;2;1;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;44;202;36;40;44;35
20242;RURAL;270429003587;270429003587;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E. SINCELEJITO;I.E. SINCELEJITO - SEDE PRINCIPAL;1;A-;1;3;1;No Navega Internet;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN MARCOS;MAJAGUAL;39;195;33;35;51;33
20242;URBANO;170001000180;170001000180;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;4;A1;3;3;3;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;71;322;50;64;69;58
20242;URBANO;170001038969;170001038969;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA JUANITA GARCIA MANJARRES;INSTITUCION EDUCATIVA JUANITA GARCIA MANJARRES;2;A-;2;3;2;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;51;256;44;48;60;48
20242;URBANO;170110000025;170110000025;SUCRE;TARDE;BUENAVISTA;OFICIAL;INST EDUC BUENAVISTA;INST EDUC BUENAVISTA;1;A-;2;1;1;;;BOLIVAR;SUCRE;MAGANGUÉ;BUENAVISTA;38;185;44;41;29;38
20242;URBANO;170001001861;170001001861;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;2;A2;4;3;3;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;53;304;62;71;58;61
20242;URBANO;370742000551;370742000551;SUCRE;TARDE;SAN LUIS DE SINCÉ;NO OFICIAL;INST MIGUEL ANTONIO CARO;INST MIGUEL ANTONIO CARO;2;A1;3;2;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN LUIS DE SINCÉ;SAN LUIS DE SINCÉ;46;253;48;57;46;54
20242;URBANO;170001000481;170001000481;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;2;A1;2;2;2;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;48;227;51;44;42;46
20242;RURAL;270771011486;270771011486;SUCRE;MAÑANA;SUCRE;OFICIAL;I.E. JORGE MENDOZA LLAMA;I.E. JORGE MENDOZA LLAMA - SEDE PRINCIPAL;2;A-;2;2;2;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SUCRE;SUCRE;49;210;34;40;39;43
20242;RURAL;270678000130;270678000130;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;INST EDUC LA VENTURA;INST EDUC LA VENTURA;1;;1;1;1;No Navega Internet;No leo por entretenimiento;SUCRE;SUCRE;SAN BENITO ABAD;SAN BENITO ABAD;35;138;;24;28;23
20242;URBANO;170001003847;170001003847;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS;INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS;2;A1;2;3;2;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;50;240;48;44;51;47
20242;URBANO;170429000010;170429000010;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E. SAN JOSE;I.E. SAN JOSE - SEDE PRINCIPAL;3;A-;3;4;3;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;57;312;44;61;72;66
20242;URBANO;170001800003;170001800003;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ALTOS DE LA SABANA;INSTITUCION EDUCATIVA ALTOS DE LA SABANA - SEDE PRINCIPAL;1;A2;2;2;1;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;34;212;59;46;44;40
20242;URBANO;370708060374;370708060374;SUCRE;SABATINA;SAN MARCOS;NO OFICIAL;FUNDACION EDUCATIVA ROBERTO VILLEGAS;FUNDACION EDUCATIVA ROBERTO VILLEGAS - SEDE PRINCIPAL;1;A-;2;2;2;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;35;206;40;49;39;42
20242;URBANO;370001038909;370001038909;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCION EDUCATIVA COMFASUCRE(ANTES CENTRO DOCEMTE CONFASUCRE);INSTITUCION EDUCATIVA COMFASUCRE (ANTES CENTRO DOCENTE COMFASUCRE);2;A-;3;3;1;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;48;238;42;57;56;31
20242;RURAL;270001000109;270001000109;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCI¿N EDUCATIVA TECNICO AGROPECUARIO LA ARENA;INSTITUCIÀN EDUCATIVA TECNICO AGROPECUARIO LA ARENA;2;A-;2;3;2;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;45;234;32;43;52;52
20242;URBANO;170001000112;170001000112;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;2;A1;2;2;2;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;52;238;55;48;44;44
20242;URBANO;170215000055;170215000055;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. FRANCISCO JOSE DE CALDAS;I.E. FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL;2;A-;2;2;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;50;234;36;50;43;48
20242;URBANO;370820800039;370820800039;SUCRE;SABATINA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE - SEDE PRINCIPAL;1;A-;2;1;1;;;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;37;177;39;45;32;26
20242;URBANO;370820800039;370820800039;SUCRE;SABATINA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE - SEDE PRINCIPAL;2;A-;2;2;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;43;209;45;39;47;37
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;2;A-;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;49;219;32;50;46;34
20242;RURAL;170708000445;170708000445;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;I.E.T. DIVERSIFICADO DE BUENAVISTA;I.E.T. DIVERSIFICADO DE BUENAVISTA - SEDE PRINCIPAL;2;A-;3;2;1;;;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;54;243;42;60;43;40
20242;URBANO;370001038577;370001038577;SUCRE;COMPLETA;SINCELEJO;NO OFICIAL;I. E. GIMNASIO ALTAIR DE LA SABANA;GIMNASIO ALTAIR DE LA SABANA;3;A2;3;3;3;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;63;326;61;65;65;69
20242;URBANO;370820800039;370820800039;SUCRE;SABATINA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE - SEDE PRINCIPAL;1;A-;2;1;1;;;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;28;174;30;45;35;33
20242;URBANO;270820005829;270820005829;SUCRE;MAÑANA;COVEÑAS;OFICIAL;I.E. ISMAEL CONTRERAS MENESES;I.E. ISMAEL CONTRERAS MENESES - SEDE PRINCIPAL;2;A-;2;3;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;COVEÑAS;COVEÑAS;46;229;38;48;51;41
20242;RURAL;270678000130;270678000130;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;INST EDUC LA VENTURA;INST EDUC LA VENTURA;2;A-;3;2;2;Más de 3 horas;Más de 2 horas;SUCRE;SUCRE;SAN BENITO ABAD;SAN BENITO ABAD;43;237;41;54;47;48
20242;RURAL;270001000125;270001000125;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RURAL BUENAVISTA;INSTITUCION EDUCATIVA RURAL BUENAVISTA;2;A-;1;2;1;No Navega Internet;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;46;203;40;35;50;32
20242;URBANO;370820800039;370820800039;SUCRE;SABATINA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE - SEDE PRINCIPAL;1;A-;2;2;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;32;212;37;47;42;50
20242;URBANO;170001000481;170001000481;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;2;A-;2;3;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;51;244;38;39;59;50
20242;URBANO;170713000453;170713000453;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;INST EDUC SANTA CLARA;INST EDUC SANTA CLARA;3;A1;3;3;2;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;60;280;54;54;56;55
20242;URBANO;170001000244;170001000244;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;2;A2;3;3;1;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;50;249;66;52;58;34
20242;URBANO;370820800039;370820800039;SUCRE;SABATINA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE - SEDE PRINCIPAL;2;A-;2;2;2;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;41;230;42;49;44;51
20242;URBANO;170001000481;170001000481;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;1;A-;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;36;179;28;43;38;29
20242;RURAL;170713013601;170713013601;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;INST EDUC TEC AGRO SAN ONOFRE DE TOROBE;INST EDUC TEC AGRO SAN ONOFRE DE TOROBÉ;1;A-;1;1;1;No Navega Internet;30 minutos o menos;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;30;152;33;28;33;30
20242;URBANO;170001000180;170001000180;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;4;B1;4;4;4;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;72;373;68;72;80;77
20242;RURAL;170820060116;170820060116;SUCRE;UNICA;COVEÑAS;OFICIAL;INSTITUCION  EDUCATIVA TECNICA PIO XII;SEDE PRINCIPAL INSTITUCION EDUCATIVA TECNICA PIO XII;1;A-;2;1;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;COVEÑAS;COVEÑAS;40;186;43;47;29;31
20242;URBANO;370001001355;370001001355;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INS EDU BETHEL;INS EDU BETHEL;3;B1;3;3;3;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;67;327;74;60;70;62
20242;URBANO;170708000003;170708000003;SUCRE;UNICA;SAN MARCOS;OFICIAL;INST EDUC MARIA INMACULADA;INSTITUCION EDUCATIVA MARIA INMACULADA;3;A1;3;3;2;Entre 30 y 60 minutos;Entre 1 y 2 horas;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;58;265;48;56;54;46
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;3;A1;3;3;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;61;288;50;61;58;53
20242;URBANO;170001000180;170001000180;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;2;A-;3;3;2;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;53;276;42;63;58;51
